integral_gain,prop_gain,phase_error,amp_error,forward_power,probe_power
0.0,0.0,10497718.192852164,2.474560950126584,10.489036473494306,10.041598506499078
0.0,0.0,10497718.192852164,2.474560950126584,10.431160681958032,9.625022031217766
0.0,0.0,10497718.192852164,2.474560950126584,10.681657748310778,10.43823136940314
0.0,0.0,10497718.192852164,2.474560950126584,10.59644218170437,10.044085818522808
0.0,0.0,10497718.192852164,2.474560950126584,10.710693892489363,10.770309218767087
0.0,0.0,10497718.192852164,2.474560950126584,10.772948617911949,10.510522688519652
0.0,0.0,10497718.192852164,2.474560950126584,10.50422141039168,10.060758462209872
0.0,0.0,10497718.192852164,2.474560950126584,10.908344639080552,10.319528925690625
0.0,0.0,10497718.192852164,2.474560950126584,10.618069483598614,10.318227269345424
0.0,0.0,10497718.192852164,2.474560950126584,10.558508930289404,9.992052321684929
0.0,0.0,10497718.192852164,2.474560950126584,10.873870953591815,10.323615239549936
0.0,0.0,10497718.192852164,2.474560950126584,10.569104263209224,9.975993374477452
0.0,0.0,10497718.192852164,2.474560950126584,10.645958458418672,10.17186544799413
0.0,0.0,10497718.192852164,2.474560950126584,10.459297273341589,9.890290250459756
0.0,0.0,10497718.192852164,2.474560950126584,10.398652912360776,10.1098666261368
0.0,0.0,10497718.192852164,2.474560950126584,10.845737095129689,10.36759272932498
0.0,0.0,10497718.192852164,2.474560950126584,10.569510934691577,9.987198371188985
0.0,0.0,10497718.192852164,2.474560950126584,10.523967482212358,10.041792322191972
0.0,0.0,10497718.192852164,2.474560950126584,10.794102473026769,10.163244996008402
0.0,0.0,10497718.192852164,2.474560950126584,10.421049363600115,10.2081203985707
0.0,0.0,10497718.192852164,2.474560950126584,10.826509178838135,10.452260131503715
0.0,0.0,10497718.192852164,2.474560950126584,10.553240304015343,10.088541549189229
0.0,0.0,10497718.192852164,2.474560950126584,10.669489448453728,10.02981916492358
0.0,0.0,10497718.192852164,2.474560950126584,10.66498781409937,10.34097222906872
0.0,0.0,10497718.192852164,2.474560950126584,10.641199577023674,10.378663769704572
0.0,0.0,10497718.192852164,2.474560950126584,10.655567474225627,10.25321656496255
0.0,0.0,10497718.192852164,2.474560950126584,10.521856043992347,9.997519094639516
0.0,0.0,10497718.192852164,2.474560950126584,10.524093611308288,9.415502436491511
0.0,0.0,10497718.192852164,2.474560950126584,10.615348768246209,10.032726645406946
0.0,0.0,10497718.192852164,2.474560950126584,10.832026539734528,10.442774101006869
0.0,0.0,10497718.192852164,2.474560950126584,10.501532627473246,9.686129442113986
0.0,0.0,10497718.192852164,2.474560950126584,10.27927666810898,9.581197728962229
0.0,0.0,10497718.192852164,2.474560950126584,10.462541197771344,9.915878451009728
0.0,0.0,10497718.192852164,2.474560950126584,10.439426789442596,9.81871619313997
0.0,0.0,10497718.192852164,2.474560950126584,10.902098328727035,9.341432303369409
0.0,0.0,10497718.192852164,2.474560950126584,10.327331913909964,9.724283732789702
0.0,0.0,10497718.192852164,2.474560950126584,10.20626034437495,10.369200701896547
0.0,0.0,10497718.192852164,2.474560950126584,10.565694191670095,10.017381311802628
0.0,0.0,10497718.192852164,2.474560950126584,10.327511131850812,10.734257992058302
0.0,0.0,10497718.192852164,2.474560950126584,10.723662423330516,10.251055858732098
0.0,0.0,10497718.192852164,2.474560950126584,10.654644510665912,10.057295606849792
0.0,0.0,10497718.192852164,2.474560950126584,10.377060164839923,9.787241791995308
0.0,0.0,10497718.192852164,2.474560950126584,10.409282127988156,9.629329863324749
0.0,0.0,10497718.192852164,2.474560950126584,10.388182230097868,9.720249148657734
0.0,0.0,10497718.192852164,2.474560950126584,10.486472496640936,10.032146166689431
0.0,0.0,10497718.192852164,2.474560950126584,10.72105973624998,10.3166102839464
0.0,0.0,10497718.192852164,2.474560950126584,10.693784320168854,10.485546617717183
0.0,0.0,10497718.192852164,2.474560950126584,10.377454172165464,9.686596790968954
0.0,0.0,10497718.192852164,2.474560950126584,10.522127586472136,9.923900741593878
0.0,0.0,10497718.192852164,2.474560950126584,10.5371910623147,10.127704086611844
0.0,0.0,10497718.192852164,2.474560950126584,10.681607792771906,10.25255920795893
0.0,0.0,10497718.192852164,2.474560950126584,10.688655899209415,10.336631535249944
0.0,0.0,10497718.192852164,2.474560950126584,10.804762718308735,10.358696768661815
0.0,0.0,10497718.192852164,2.474560950126584,10.48421811985661,10.028179989922076
0.0,0.0,10497718.192852164,2.474560950126584,10.566791620078387,9.92278290560533
0.0,0.0,10497718.192852164,2.474560950126584,10.923138575214743,10.535335400318663
0.0,0.0,10497718.192852164,2.474560950126584,10.23587451954648,9.609709613037571
0.0,0.0,10497718.192852164,2.474560950126584,10.690813009004405,10.391852858370468
0.0,0.0,10497718.192852164,2.474560950126584,10.65134437103741,10.368227821541597
0.0,0.0,10497718.192852164,2.474560950126584,10.325322726997298,10.267417975763076
0.0,0.0,10497718.192852164,2.474560950126584,10.532011775022776,10.066223751581648
0.0,0.0,10497718.192852164,2.474560950126584,10.380666525141274,10.080557407911623
0.0,0.0,10497718.192852164,2.474560950126584,10.80930400027286,10.515592766648012
0.0,0.0,10497718.192852164,2.474560950126584,10.683668975065606,10.1858903543286
0.0,0.0,10497718.192852164,2.474560950126584,10.712143510321871,10.12963772238176
0.0,0.0,10497718.192852164,2.474560950126584,10.308410062281505,9.55958145770873
0.0,0.0,10497718.192852164,2.474560950126584,10.626298309972023,9.996318032220229
0.0,0.0,10497718.192852164,2.474560950126584,10.617269899945056,9.722511630275758
0.0,0.0,10497718.192852164,2.474560950126584,10.888152545916745,9.933923373639308
0.0,0.0,10497718.192852164,2.474560950126584,10.65682614257669,10.493119509276545
0.0,0.0,10497718.192852164,2.474560950126584,10.32492572642726,9.530515376798492
0.0,0.0,10497718.192852164,2.474560950126584,10.606869169185009,9.776811457959926
0.0,0.0,10497718.192852164,2.474560950126584,10.622907102622964,10.183052495002888
0.0,0.0,10497718.192852164,2.474560950126584,10.644767383700383,10.54593484020876
0.0,0.0,10497718.192852164,2.474560950126584,10.40960528560971,10.14434226021285
0.0,0.0,10497718.192852164,2.474560950126584,10.446124145611089,9.992125170077266
0.0,0.0,10497718.192852164,2.474560950126584,10.41896417584341,9.710477044415793
0.0,0.0,10497718.192852164,2.474560950126584,10.628309751415827,10.166872964108247
0.0,0.0,10497718.192852164,2.474560950126584,10.523783125661351,9.921306660639653
0.0,0.0,10497718.192852164,2.474560950126584,10.353942053746906,9.659532881324848
0.0,0.0,10497718.192852164,2.474560950126584,10.921786307721232,10.342501809042396
0.0,0.0,10497718.192852164,2.474560950126584,10.48040258482466,9.65116931592396
0.0,0.0,10497718.192852164,2.474560950126584,10.870801885051266,10.45675531571285
0.0,0.0,10497718.192852164,2.474560950126584,10.6005826499254,10.075371164163164
0.0,0.0,10497718.192852164,2.474560950126584,10.370369407316568,9.529525636767357
0.0,0.0,10497718.192852164,2.474560950126584,10.347414165513074,9.450386659693008
0.0,0.0,10497718.192852164,2.474560950126584,10.25106514231778,9.730288384441252
0.0,0.0,10497718.192852164,2.474560950126584,10.507409209784813,9.927858271515916
0.0,0.0,10497718.192852164,2.474560950126584,10.524649672103209,9.97822701466776
0.0,0.0,10497718.192852164,2.474560950126584,10.264675966628914,9.5238346941546
0.0,0.0,10497718.192852164,2.474560950126584,10.287781292251466,9.580997336406435
0.0,0.0,10497718.192852164,2.474560950126584,10.58260770312102,10.135922129729444
0.0,0.0,10497718.192852164,2.474560950126584,10.700841909204392,9.578011248269345
0.0,0.0,10497718.192852164,2.474560950126584,10.240531791333185,9.560121472522304
0.0,0.0,10497718.192852164,2.474560950126584,10.558265859319418,10.001434192159538
0.0,0.0,10497718.192852164,2.474560950126584,10.48802491256732,10.007389279419028
0.0,0.0,10497718.192852164,2.474560950126584,10.548570954203283,10.1030244427478
0.0,0.0,10497718.192852164,2.474560950126584,10.56194540512242,9.988985692891784
0.0005,0.0,10515116.234950565,6.905863726603924,10.400500804927836,9.80291557825695
0.0005,0.0,10518251.864904976,7.7933886992396495,10.56735745228826,9.65250103781353
0.0005,0.0,10521328.293643355,7.764961365917891,10.899944311183695,10.448700235022605
0.0005,0.0,10523681.272424323,7.360462201803433,10.414004665624091,9.949840045339384
0.0005,0.0,10524955.30558223,7.155983293211806,10.528811359027792,10.074693770894168
0.0005,0.0,10528025.051023208,7.029753238794678,10.832535310664182,10.231464484411624
0.0005,0.0,10530019.41070626,5.60683254353853,10.698113171111183,10.267326194751572
0.0005,0.0,10531293.56047742,4.656848485436591,10.57301921035972,10.16559058115713
0.0005,0.0,10534368.595567085,5.053070082866066,10.558631855643956,9.98060111778129
0.0005,0.0,10536362.516913412,5.782216456529309,10.359709575439611,9.5525921552864
0.0005,0.0,10538722.679265292,6.137365523510409,10.792428619547344,10.316818211857669
0.0005,0.0,10539572.476415671,6.359887151255457,10.40403824429389,9.733318409780995
0.0005,0.0,10541927.639979487,5.609938335680621,10.798876596833711,10.56675406829966
0.0005,0.0,10544279.17699217,5.844396632708486,10.386452656807322,9.7748511399866
0.0005,0.0,10546275.130147632,5.94734064791561,10.296753059836409,9.14434667439092
0.0005,0.0,10549350.346627893,6.337928171689045,10.49495564837383,9.681922927971994
0.0005,0.0,10550625.100402866,6.290095661069058,10.755565372499833,10.406409216817352
0.0005,0.0,10551539.512475904,6.689022930160832,10.182277258060196,9.52811573374209
0.0005,0.0,10554255.084187496,6.2595330092989645,10.762786685761142,10.014643505239732
0.0005,0.0,10555889.975822432,6.595654603517048,10.44252237372412,9.563423272127544
0.0005,0.0,10556803.52561629,7.53500961931802,10.48722916202744,10.079421273934532
0.0005,0.0,10557358.128809702,6.462478524543705,11.006569351297989,10.65139948703365
0.0005,0.0,10559351.29306814,6.300507328903006,10.757060536183976,10.54684515976714
0.0005,0.0,10560625.74928212,6.721369300954819,10.557750232807342,9.833846428688556
0.0005,0.0,10562622.254868506,7.80744800665126,10.237172481743077,9.51679838134958
0.0005,0.0,10564974.166479109,7.732762154117431,10.541238025802102,9.908996011409933
0.0005,0.0,10565526.456305746,6.229920099437862,10.657411447893866,10.376492555348074
0.0005,0.0,10567881.052372478,5.95263375654184,10.97020683429874,10.533231280543385
0.0005,0.0,10569878.230224315,6.315361413768288,10.774617471563834,10.068564429572117
0.0005,0.0,10572952.346781945,6.557185062734806,10.382208962718131,9.7881187472864
0.0005,0.0,10576027.040584126,7.102946693898284,10.397647740937945,9.884355024438278
0.0005,0.0,10578022.46578469,6.223307827686032,10.58821532206438,10.222486728598868
0.0005,0.0,10578939.302183902,6.3307944890783165,10.516396562450169,9.810782062313995
0.0005,0.0,10580573.717684072,5.776954729602499,10.487070544729615,10.102869989049193
0.0005,0.0,10583287.151524017,6.232644043574954,10.75911675297342,10.391531962452186
0.0005,0.0,10586001.725428408,5.854584546214106,10.722202959395698,10.047410927062796
0.0005,0.0,10587211.800424457,5.926725047935067,10.398733484261994,10.173384354738156
0.0005,0.0,10588845.858573522,5.270653245876366,10.778437949621807,10.476845722432108
0.0005,0.0,10591561.063668253,5.627693398860487,10.230570091909138,9.561363310123417
0.0005,0.0,10592839.579051595,4.8785185812736405,10.469539775250782,9.98958360910349
0.0005,0.0,10595914.973345056,4.259677974584756,10.754786283452791,10.3111971051525
0.0005,0.0,10597188.293084327,4.545457431984239,10.193590838390682,9.63319649370763
0.0005,0.0,10598462.948159637,4.459403695967961,10.700092887247068,10.3789272732908
0.0005,0.0,10600457.415324118,4.141769529016431,10.139278604461431,9.525716966341973
0.0005,0.0,10602812.365198584,5.541217700649698,10.259296910039252,9.631613412330148
0.0005,0.0,10605887.78470704,5.746532933473977,10.358745565142168,9.695247742176075
0.0005,0.0,10607882.122020306,6.110875327299793,10.526590309019412,9.91568420151443
